#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;11550105;0.9508083919039589;0.046771793788966565;0.2162678750738689;0.22745684295108126;0.0;1.0
queue occupancy/time;5775105;47.475370911195306;2544.2107145069444;50.44016965184539;1.0624491959461646;0.0;566.0
Counter Server Utilization;0;0.0;0.0;0.0;0.0;Infinity;-Infinity
Counter WaitingTime;0;0.0;0.0;0.0;0.0;Infinity;-Infinity
