#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX;alpha;tz(1-alpha/2);lowerBound;upperBound;maxRelErr;maxAbsErr
Mean of Batches belowrelativeErrorCounterBatchMeans;770;48.4973083440693;1040.1585626118438;32.251489308431076;0.6650160681005111;14.596517600000048;305.9178891999996;0.05;1.983983918391839;46.191397219540285;;50.80321946859832;0.04992079182124305;2.3059111245290156
Mean of Samples with rel. error belowrelativeErrorCounterBatchMeans;5775000;48.49730834406618;2605.8243346069016;51.04727548662026;1.0525795601781285;0.0;584.476;0.05;1.96;48.45567391200412;;48.53894277612823;8.592271802403414E-4;0.041634432062056775
