#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
waiting time/customer;5775000;48.49730834406618;2605.8243346069016;51.04727548662026;1.0525795601781285;0.0;584.476
Naive Waiting Counter;0;0.0;0.0;0.0;0.0;Infinity;-Infinity
service time/customer;5775000;1.0005526209523279;1.0004381916539211;1.0002190718307271;0.9996666351028262;0.001;15.569
Probability Excess Waiting time;5775000;0.884530735930736;0.10213613081047669;0.3195874384428723;0.3613073299330753;0.0;1.0
