#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
waiting time/customer;1266;6.5878222748815185;31.650615686175453;5.62588799090201;0.8539829637409566;0.0;24.155
Naive Waiting Counter;0;0.0;0.0;0.0;0.0;Infinity;-Infinity
service time/customer;1266;0.9997109004739333;0.9251021645767384;0.9618223144514472;0.9621004572376631;0.001;5.601
Probability Excess Waiting time;1266;0.5078988941548184;0.2501351866074718;0.5001351683369925;0.9847140328376864;0.0;1.0
