#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
waiting time/customer;3640000;49.416321633243015;2445.6113380014795;49.4531226314525;1.0007447134265195;0.0;545.205
Naive Waiting Counter;0;0.0;0.0;0.0;0.0;Infinity;-Infinity
service time/customer;3640000;1.0013592851648465;1.0018724147279987;1.0009357695316912;0.9995770592639128;0.001;13.826
Probability Excess Waiting time;3640000;0.8887096153846153;0.09890486207920984;0.3144914340315326;0.35387423359364373;0.0;1.0
