#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX;alpha;tz(1-alpha/2);lowerBound;upperBound;maxRelErr;maxAbsErr
Mean of Batches belowrelativeErrorCounterBatchMeans;52;49.416321633241665;70.88841521469283;8.419525830751565;0.1703794526278109;35.96757032857132;76.10203587142773;0.05;2.0072;47.071707934944385;;51.760935331538946;0.04980940359201888;2.3446136982972825
Mean of Samples with rel. error belowrelativeErrorCounterBatchMeans;3640000;49.416321633243015;2445.6113380014795;49.4531226314525;1.0007447134265195;0.0;545.205;0.05;1.96;49.365517493831575;;49.467125772654455;0.0010291422432224548;0.05080413941143916
